Department,Course Code,Course Name,Credits,Coordinator Name,Instructor name,Segment Name,Course Slot Code,Class Timings,Room No.
Academic,LW5060,Automotive Materials Part-II,2.00,Unspecified,Unspecified,1-6,,,
Academic,SE5520,"Carbon Capture, Utilization and Storage",3.00,Dr. Deepu J. Babu,Dr. Deepu J. Babu,1-6,P_JAN26-APR26,"Monday-14:30-15:55,Thursday-16:00-17:25",LHC-07-Capacity:200
Academic,SE5360,Chemistry for Sustainable Energy.,2.00,Dr. Somnath Maji,Dr. Somnath Maji,1-4,C_JAN26-APR26,"Wednesday-10:00-10:55,Thursday-09:00-09:55,Monday-11:01-11:55",A-Class Room 117-Capacity:84
Academic,LW5090,Design for Metal Additive Manufacturing,3.00,Dr. Viswanath Chinthapenta,Dr. Viswanath Chinthapenta,1-6,D_JAN26-APR26,"Monday-12:00-12:55,Tuesday-09:00-09:55,Friday-11:00-11:55",C-LH-7-Capacity:70
Academic,EE5650,Fundamentals of Semiconductor Package Manufacturing and Test,3.00,Prof. Shiv Govind Singh,Prof. Shiv Govind Singh,1-6,EE5650_JAN26-APR26,"Monday 16:00 to 17:30, Tuesday 16:00 to 17:30 Wednesday 16:00 to 17:30",EE-004(GF) (80)
Academic,LW5011,Lightweighting Design Lab,1.00,Dr. Syed Nizamuddin Khaderi,Dr. Syed Nizamuddin Khaderi,1-6,AN3_JAN26-APR26,Wednesday-15:30-17:25,Lab
Academic,LW5110,Lightweighting Design Topics,3.00,Dr. Syed Nizamuddin Khaderi,"Dr. Ramji M, Dr. Viswanath Chinthapenta, Dr. Syed Nizamuddin ",1-2,Q_JAN26-APR26,"Monday-16:00-17:25,Thursday-14:30-15:55",C-LH-7-Capacity:70
Academic,SE6025,M Tech Thesis Stage 2,12.00,Unspecified,Unspecified,1-6,Thesis,Thesis,Thesis
Academic,LW5040,Manufacturing Science for Lightweighting,2.00,Dr. Muvvala Gopinath,Dr. Muvvala Gopinath,3-6,C_JAN26-APR26,"Wednesday-10:00-10:55,Thursday-09:00-09:55,Monday-11:01-11:55",C-LH-8-Capacity:40
Academic,LW5070,Materials and processes for resource‐efficient transport ,2.00,Unspecified,Unspecified,1-6,,,
Academic,SE5310,Photovoltaic technologies and solar economy,3.00,Dr. Ashish Kulkarni,Dr. Ashish Kulkarni & Prof. Pradeep Yemula,1-6,D_JAN26-APR26,"Monday-12:00-12:55,Tuesday-09:00-09:55,Friday-11:00-11:55",A-Class Room 117-Capacity:84
Academic,SE5290,Recycling and Sustainability of Green Energy Materials,2.00,Dr. Suhash Ranjan Dey,Dr. Suhash Ranjan Dey,1-4,B_JAN26-APR26,"Monday-10:00-10:55,Wednesday-09:00-09:55,Thursday-11:00-11:55",MSME-LH-2-Capacity:60
Academic,ID3405,Semester Internship,6.00,Unspecified,Unspecified,1-6,Internship,Internship,Internship - No Classroom required
Academic,SE5160,Strategies for Sustainable Design.,2.00,Dr. Shiva Ji,Dr. Shiva Ji,1-4,R_JAN26-APR26,"Tuesday-14:30-15:55,Friday-16:00-17:25",A-Class Room 117-Capacity:84
Academic,SE5110,Sustainable Highway Infrastructure  Design and Retrofitting,3.00,Dr. Sireesh Saride,"Dr. Mahendra Kumar Madhavan, Dr. Sireesh Saride",1-6,S_JAN26-APR26,"Tuesday-16:00-17:25,Friday-14:30-15:55",A-Class Room 117-Capacity:84
Academic,SE5130,Sustainable Waste Management.,2.00,Dr. Debraj Bhattacharyya,Dr. Debraj Bhattacharyya,1-4,D_JAN26-APR26,"Monday-12:00-12:55,Tuesday-09:00-09:55,Friday-11:00-11:55",A-Class Room 117-Capacity:84
Academic,LW5120,Tribological and surface engineering aspects of ,2.00,Unspecified,Unspecified,1-6,,,
Academic,CA2030,Visual Narratives of Migration,1.00,Dr. Anandita Pan,Unspecified,3-4,,,
Additive Manufacturing,AM5041,Additive Manufacturing Processes Lab,1.00,Unspecified,Unspecified,1-6,,,Lab
Additive Manufacturing,AM5100,Industrial Lectures,1.00,Unspecified,Unspecified,1-6,,,
Additive Manufacturing,AM6025,Thesis-II,12.00,Unspecified,Unspecified,1-6,,,
Artificial Intelligence,AI3013,AI for Humanity,3.00,Dr. Ganesh Sambhaji Ghalme,Dr. Ganesh Sambhaji Ghalme,1-6,Q_JAN26-APR26,"Monday-16:00-17:25,Thursday-14:30-15:55",LHC-11-Capacity:120
Artificial Intelligence,AI4013,AI for Humanity,3.00,Dr. Ganesh Sambhaji Ghalme,Dr. Ganesh Sambhaji Ghalme,1-6,Q_JAN26-APR26,"Monday-16:00-17:25,Thursday-14:30-15:55",LHC-11-Capacity:120
Artificial Intelligence,AI1100,Artificial Intelligence,1.00,Dr. Srijith P K,Dr. Srijith P K,3-4,A_JAN26-APR26,"Monday-09:00-09:55,Wednesday-11:00-11:55,Thursday-10:00-10:55",LHC-05-Capacity:800
Artificial Intelligence,ID1050,Artificial Intelligence,1.00,Dr. Srijith P K,Dr. Srijith P K,3-4,A_JAN26-APR26,"Monday-09:00-09:55,Wednesday-11:00-11:55,Thursday-10:00-10:55",LHC-05-Capacity:800
Artificial Intelligence,AI3603,Computer Vision.,3.00,Dr. Mopuri Konda Reddy,Dr. Mopuri Konda Reddy,1-6,P_JAN26-APR26,"Monday-14:30-15:55,Thursday-16:00-17:25",LHC-08-Capacity:120
Computer Science and Engineering,CS5290,Computer Vision.,3.00,Dr. Mopuri Konda Reddy,Dr. Mopuri Konda Reddy,1-6,P_JAN26-APR26,"Monday-14:30-15:55,Thursday-16:00-17:25",LHC-08-Capacity:120
Artificial Intelligence,AI2100,Deep Learning,3.00,Dr. Srijith P K,"Dr. Srijith P K, Dr. Mopuri Konda Reddy",1-6,R_JAN26-APR26,"Tuesday-14:30-15:55,Friday-16:00-17:25",LHC-13-Capacity:320
Artificial Intelligence,AI5100,Deep Learning,3.00,Dr. Srijith P K,"Dr. Srijith P K, Dr. Mopuri Konda Reddy",1-6,R_JAN26-APR26,"Tuesday-14:30-15:55,Friday-16:00-17:25",LHC-13-Capacity:320
Artificial Intelligence,AI5016,Industry Lecture Series,1.00,Dr. Karthik P N,Dr. Karthik P N,5-6,Lecture,Lecture,No Room Required
Artificial Intelligence,AI3015,Mini Project,3.00,Unspecified,Unspecified,1-6,Project,Project,Project - No Classroom required
Artificial Intelligence,AI4015,Mini Project,3.00,Unspecified,Unspecified,1-6,Project,Project,Project - No Classroom required
Artificial Intelligence,AI3703,Natural Language Processing.,3.00,Dr. Maunendra Sankar Desarkar,Dr. Maunendra Sankar Desarkar,1-6,Q_JAN26-APR26,"Monday-16:00-17:25,Thursday-14:30-15:55",LHC-08-Capacity:120
Artificial Intelligence,AI1233,Optimization-I,3.00,Dr. Gogulapati Sreedurga,Dr. Gogulapati Sreedurga,1-6,F_JAN26-APR26,"Tuesday-11:00-11:55,Friday-10:00-10:55,Wednesday-14:30-15:29",LHC-03-Capacity:120
Artificial Intelligence,AI2113,Optimization-II,3.00,Dr. Aditya T Siripuram.,Dr. Aditya T Siripuram.,1-6,E_JAN26-APR26,"Tuesday-10:00-10:55,Thursday-12:00-12:55,Friday-09:00-09:55",LHC-11-Capacity:120
Artificial Intelligence,AI1110,Probability and Random Variables,3.00,Dr. Vajha Myna,"Dr. Vajha Myna, Dr. Anjana A M",1-6,D_JAN26-APR26,"Monday-12:00-12:55,Tuesday-09:00-09:55,Friday-11:00-11:55",LHC-14-Capacity:200
Artificial Intelligence,AI1013,Programming for AI.,2.00,Dr. Karthik P N,Dr. Karthik P N,3-6,B_JAN26-APR26,"Monday-10:00-10:55,Wednesday-09:00-09:55,Thursday-11:00-11:55",LHC-08-Capacity:120
Artificial Intelligence,AI3405,Semester Internship,6.00,Unspecified,Unspecified,1-6,Internship,Internship,Internship - No Classroom required
Artificial Intelligence,AI5090,Stochastic Processes: Theory and Applications,3.00,Dr. Karthik P N,Dr. Karthik P N,1-6,S_JAN26-APR26,"Tuesday-16:00-17:25,Friday-14:30-15:55",LHC-11-Capacity:120
Artificial Intelligence,AI6215,Thesis Stage - II,6.00,Unspecified,Unspecified,1-6,Thesis,Thesis,Thesis - No Classroom required
Artificial Intelligence,AI6305,Thesis Stage - III,12.00,Unspecified,Unspecified,1-6,Thesis,Thesis,Thesis - No Classroom required
Artificial Intelligence,AI6315,Thesis stage - III,12.00,Unspecified,Unspecified,1-6,Thesis,Thesis,Thesis - No Classroom required
Artificial Intelligence,AI6415,Thesis Stage - IV,9.00,Unspecified,Unspecified,1-6,Thesis,Thesis,Thesis - No Classroom required
Artificial Intelligence,AI5120,Topics in Optimization,3.00,Dr. Sumohana S Channappayya,Dr. Sumohana S Channappayya,1-6,D_JAN26-APR26,"Monday-12:00-12:55,Tuesday-09:00-09:55,Friday-11:00-11:55",LHC-08-Capacity:120
BioMedical Engineering,BM5233,Accident and Emergency Informatics,3.00,Dr. Nagarajan Ganapathy,Dr. Nagarajan Ganapathy,1-6,Q_JAN26-APR26,"Monday-16:00-17:25,Thursday-14:30-15:55",BT/BM-009-Capacity:24
BioMedical Engineering,BM6080,Advanced Biomechanics,2.00,Dr. Harikrishnan Narayanan Unni,Dr. Harikrishnan Narayanan Unni,1-4,D_JAN26-APR26,"Monday-12:00-12:55,Tuesday-09:00-09:55,Friday-11:00-11:55", LHC-02-Capacity:72
BioMedical Engineering,BM6013,Advances in Molecular Imaging,1.00,Sikandar Shaikh,Sikandar Shaikh,5-6,RS_JAN26-APR26,Tuesday-14:30-17:25, BT/BM-118-Capacity:60
BioMedical Engineering,BM5022,Artificial Intelligence in Healthcare - Regulation and Standard,2.00,Dr. Nagarajan Ganapathy,Dr. Nagarajan Ganapathy,3-6,F_JAN26-APR26,"Tuesday-11:00-11:55,Friday-10:00-10:55,Wednesday-14:30-15:29", LHC-11-Capacity:120
BioMedical Engineering,BM2023,Basic Bioinformatics,2.00,Dr. Subha Narayan Rath,Dr. Subha Narayan Rath,3-6,QP_JAN26-APR26,Thursday-14:30-17:25,LHC-10-Capacity:72
BioMedical Engineering,BM1030,Bioengineering,2.00,Dr. Renu John,Dr. Renu John,1-4,F_JAN26-APR26,"Tuesday-11:00-11:55,Friday-10:00-10:55,Wednesday-14:30-15:29",LHC-12-Capacity:200
BioMedical Engineering,BM5093,Biofabrication Technology,1.00,Dr. Falguni Pati,Dr. Falguni Pati,1-2,PQ_JAN26-APR26,Monday-14:30-17:25,BT/BM-118-Capacity:60
BioMedical Engineering,BM5141,Biomaterials-2,2.00,Dr. Jyotsnendu Giri,Dr. Jyotsnendu Giri,3-6,PQ_JAN26-APR26,Monday-14:30-17:25,BT/BM-118-Capacity:60
BioMedical Engineering,BM3090,Biomedical Imaging,3.00,Dr. Neelavalli Jaladhar,Dr. Neelavalli Jaladhar,1-6,E_JAN26-APR26,"Tuesday-10:00-10:55,Thursday-12:00-12:55,Friday-09:00-09:55",BT/BM-118-Capacity:60
BioMedical Engineering,BM6090,Biomedical Imaging,2.00,Dr. Renu John,Dr. Renu John,3-6,E_JAN26-APR26,"Tuesday-10:00-10:55,Thursday-12:00-12:55,Friday-09:00-09:55",BT/BM-010-Capacity:24
BioMedical Engineering,BM6070,Biomicrofluidics,2.00,Dr. Harikrishnan Narayanan Unni,Dr. Harikrishnan Narayanan Unni,1-4,S_JAN26-APR26,"Tuesday-16:00-17:25,Friday-14:30-15:55",MAE-LH-5-Capacity -60
BioMedical Engineering,BM4015,Capstone Project,3.00,Unspecified,Unspecified,1-6,Project,Project,Project - No Classroom required
BioMedical Engineering,BM6023,Cell Technology,1.00,Dr. Aravind Kumar Rengan,Dr. Aravind Kumar Rengan,5-6,QP_JAN26-APR26,Thursday-14:30-17:25, LHC-03-Capacity:120
BioMedical Engineering,BM6246,Clinical Immersion & Biodesign,2.00,Dr. Renu John,Dr. Renu John,3-6,RS_JAN26-APR26,Tuesday-14:30-17:25,BT/BM-010-Capacity:24
BioMedical Engineering,BM2000,Control System,1.00,Dr. Mohd Suhail Rizvi,Dr. Mohd Suhail Rizvi,3-4,B_JAN26-APR26,"Monday-10:00-10:55,Wednesday-09:00-09:55,Thursday-11:00-11:55",BT/BM-010-Capacity:24
BioMedical Engineering,BM9002,Digital Signal Processing and its Application,3.00,Dr. Neelavalli Jaladhar,Dr. Neelavalli Jaladhar,1-6,NPTEL Course,NPTEL Course,NPTEL Course
BioMedical Engineering,BM4025,Implementations of Natural Intelligence,2.00,Dr. Mohan Raghavan,"Dr. Kousik Sarathy Sridharan, Dr. Mohan Raghavan",3-6,X_JAN26-APR26,"Monday-19:00-20:30,Thursday-19:00-20:30",BT/BM-118-Capacity:60
BioMedical Engineering,BM6055,Independent Research Study,3.00,Unspecified,Unspecified,1-6,No Classroom required,No Classroom required,No Classroom required
BioMedical Engineering,BM2003,Introduction to Embedded Systems,3.00,Dr. Avinash Eranki,Dr. Avinash Eranki,1-6,R_JAN26-APR26,"Tuesday-14:30-15:55,Friday-16:00-17:25",LHC-10-Capacity:72
BioMedical Engineering,BM5043,Magnetic Resonance Imaging Principles,3.00,Dr. Neelavalli Jaladhar,Dr. Neelavalli Jaladhar,1-6,B_JAN26-APR26,"Monday-10:00-10:55,Wednesday-09:00-09:55,Thursday-11:00-11:55",LHC-01-Capacity:72
BioMedical Engineering,BM5163,Bayesian Inference in Bioengineering,2.00,Dr. Mohd Suhail Rizvi,Dr. Mohd Suhail Rizvi,3-6, W_JAN26-APR26,,BT/BM-118-Capacity:60
BioMedical Engineering,BM5063,Mathematical Physiology & Systems Medicine,3.00,Dr. Mohd Suhail Rizvi,Dr. Mohd Suhail Rizvi,1-6,C_JAN26-APR26,"Wednesday-10:00-10:55,Thursday-09:00-09:55,Monday-11:01-11:55",BT/BM-010-Capacity:24
BioMedical Engineering,BM3030,Medical Nanotechnology-I,2.00,Dr. Aravind Kumar Rengan,Dr. Aravind Kumar Rengan,1-4,F_JAN26-APR26,"Tuesday-11:00-11:55,Friday-10:00-10:55,Wednesday-14:30-15:29",LHC-10-Capacity:72
BioMedical Engineering,BM6110,Nanomedicine,2.00,Dr. Aravind Kumar Rengan,Dr. Aravind Kumar Rengan,1-4,F_JAN26-APR26,"Tuesday-11:00-11:55,Friday-10:00-10:55,Wednesday-14:30-15:29",BT/BM-118-Capacity:60
BioMedical Engineering,BM6243,Neuromechanics,2.00,Dr. Mohan Raghavan,Dr. Mohan Raghavan,1-4,S_JAN26-APR26,"Tuesday-16:00-17:25,Friday-14:30-15:55",LHC-12-Capacity:200
BioMedical Engineering,BM6190,Organ Printing,1.00,Dr. Falguni Pati,Dr. Falguni Pati,5-6,A_JAN26-APR26,"Monday-09:00-09:55,Wednesday-11:00-11:55,Thursday-10:00-10:55",BT/BM-010-Capacity:24
BioMedical Engineering,BM1010,Physio-Anatomy II,2.00,Dr. Aravind Kumar Rengan,Dr. Aravind Kumar Rengan,3-6,E_JAN26-APR26,"Tuesday-10:00-10:55,Thursday-12:00-12:55,Friday-09:00-09:55",A-Class Room 220-Capacity:40 Chairs
BioMedical Engineering,BM4000,Regulatory Processes and Bioethics,2.00,Dr. Renu John,Dr. Renu John,1-4,A_JAN26-APR26,"Monday-09:00-09:55,Wednesday-11:00-11:55,Thursday-10:00-10:55",LHC-01-Capacity:72
BioMedical Engineering,BM9001,Scientific Computing using Matlab,3.00,Dr. Neelavalli Jaladhar,Dr. Neelavalli Jaladhar,1-6,NPTEL Course,NPTEL Course,NPTEL Course
BioMedical Engineering,BM3405,Semester Internship,6.00,Unspecified,Unspecified,1-6,Internship,Internship,Internship - No Classroom required
BioMedical Engineering,BM6105,Thesis Stage 2,12.00,Unspecified,Unspecified,1-6,Thesis,Thesis,Thesis - No Classroom required
BioMedical Engineering,BM6120,Tissue Engineering,2.00,Dr. Falguni Pati,"Dr. Subha Narayan Rath, Dr. Falguni Pati",1-4,B_JAN26-APR26,"Monday-10:00-10:55,Wednesday-09:00-09:55,Thursday-11:00-11:55",BT/BM-118-Capacity:60
BioMedical Engineering,BM6121,Tissue Engineering Lab,2.00,Dr. Falguni Pati,"Dr. Subha Narayan Rath, Dr. Falguni Pati",1-4,QP_JAN26-APR26,Thursday-14:30-17:25,Lab
BioMedical Engineering,BM5173,Ultrasound in Medicine,2.00,Dr. Avinash Eranki,Dr. Avinash Eranki,1-6,A_JAN26-APR26,"Monday-09:00-09:55,Wednesday-11:00-11:55,Thursday-10:00-10:55",BT/BM-118-Capacity:60
Biotechnology,BT2070,Biochemical Engineering,3.00,Dr. Avanthi Althuri,Dr. Avanthi Althuri,1-6,D_JAN26-APR26,"Monday-12:00-12:55,Tuesday-09:00-09:55,Friday-11:00-11:55",BT/BM-010-Capacity:24
Biotechnology,BT4143,Biological Data Analysis,3.00,Dr. Gaurav Sharma,"Dr. Abhishek Subramanian, Dr. Gaurav Sharma",1-6,FN2_JAN26-APR26,Tuesday-09:00-11:55,
Biotechnology,BT7053,Biomolecular NMR,2.00,Dr. Thenmalarchelvi Rathinavelan,Dr. Thenmalarchelvi Rathinavelan,1-4,E_JAN26-APR26,"Tuesday-10:00-10:55,Thursday-12:00-12:55,Friday-09:00-09:55",BT/BM-009-Capacity:24
Biotechnology,BT4070,BioSignalling,3.00,Dr. Savita Devi,Dr. Savita Devi,1-6,F_JAN26-APR26,"Tuesday-11:00-11:55,Friday-10:00-10:55,Wednesday-14:30-15:29",LHC-01-Capacity:72
Biotechnology,BT2023,Biostatistics,3.00,Prof. G Narahari Sastry,Prof. G Narahari Sastry,1-6,F_JAN26-APR26,"Tuesday-11:00-11:55,Friday-10:00-10:55,Wednesday-14:30-15:29",LHC-04-Capacity:200
Biotechnology,BT6010,Critical Analysis and Presentation of Biological Literatures,2.00,Dr. Gaurav Sharma,"Dr. Gaurav Sharma, Dr. Indranil Mailk",1-4,S_JAN26-APR26,"Tuesday-16:00-17:25,Friday-14:30-15:55",LHC-10-Capacity:72
Biotechnology,BT4160,Fermentation Technology,2.00,Dr. Avanthi Althuri,Dr. Avanthi Althuri,3-6,A_JAN26-APR26,"Monday-09:00-09:55,Wednesday-11:00-11:55,Thursday-10:00-10:55",BT/BM-009-Capacity:24
Biotechnology,BT6023,Immunology.,3.00,Dr. Anamika Bhargava,Dr. Anamika Bhargava,1-6,F_JAN26-APR26,"Tuesday-11:00-11:55,Friday-10:00-10:55,Wednesday-14:30-15:29",LHc-07-Capacity:200
Biotechnology,BT5050,Medical Microbiology and Infectious Diseases,2.00,Dr. Sandipan Ray,Dr. Sandipan Ray,1-4,S_JAN26-APR26,"Tuesday-16:00-17:25,Friday-14:30-15:55",LHC-15-Capacity:120
Biotechnology,BT2063,Molecular and Cellular Biology,3.00,Dr. Gunjan Mehta,Dr. Gunjan Mehta,1-6,Q_JAN26-APR26,"Monday-16:00-17:25,Thursday-14:30-15:55",LHC-05-Capacity:800
Biotechnology,BT6150,Molecular Basis of Cancer,2.00,Dr. Anindya Roy,Dr. Anindya Roy,3-6,P_JAN26-APR26,"Monday-14:30-15:55,Thursday-16:00-17:25", BT/BM-009-Capacity:24
Biotechnology,BT2253,Molecular Biophysics and Macromolecular Structural Biology,3.00,Dr. Rajakumara Eerappa,Dr. Rajakumara Eerappa,1-6,R_JAN26-APR26,"Tuesday-14:30-15:55,Friday-16:00-17:25",LHC-09-Capacity:72
Biotechnology,BT6183,Molecular Biotechnology,2.00,Dr. Basant Kumar Patel,Dr. Basant Kumar Patel,1-4,R_JAN26-APR26,"Tuesday-14:30-15:55,Friday-16:00-17:25", BT/BM-118-Capacity:60
Biotechnology,BT6290,Molecular Machines: DNA Interacting Proteins,2.00,Dr. Raghavendra Nidhanapati Karanam,Dr. Raghavendra Nidhanapati Karanam,1-4,Q_JAN26-APR26,"Monday-16:00-17:25,Thursday-14:30-15:55",BT/BM-010-Capacity:24
Biotechnology,BT6045,MTech Thesis-2,12.00,Unspecified,Unspecified,1-6,Thesis,Thesis,Thesis - No Classroom required
Biotechnology,BT2083,Next Generation Sequencing,2.00,Dr. Rahul Kumar,Dr. Rahul Kumar,3-6,S_JAN26-APR26,"Tuesday-16:00-17:25,Friday-14:30-15:55",LHC-09-Capacity:72
Biotechnology,BT2150,Nucleic Acids and RNA Biomedicine,3.00,Dr. Indranil Mailk,Dr. Indranil Mailk,1-6,E_JAN26-APR26,"Tuesday-10:00-10:55,Thursday-12:00-12:55,Friday-09:00-09:55",LHC-09-Capacity:72
Biotechnology,BT4050,Principles of Pharmacology,2.00,Dr. Anamika Bhargava,Dr. Anamika Bhargava,3-6,S_JAN26-APR26,"Tuesday-16:00-17:25,Friday-14:30-15:55", BT/BM-009-Capacity:24
Biotechnology,BT2090,"Protein Structure, Function and Disease",3.00,Dr. Basant Kumar Patel,Dr. Basant Kumar Patel,1-6,P_JAN26-APR26,"Monday-14:30-15:55,Thursday-16:00-17:25",LHC-09-Capacity:72
Biotechnology,BT3405,Semester Internship,6.00,Unspecified,Unspecified,1-6,Internship,Internship,Internship - No Classroom required
Biotechnology,BT5020,Sequencing Technologies and Precision Medicine,1.00,Dr. Rahul Kumar,Dr. Rahul Kumar,1-2,P_JAN26-APR26,"Monday-14:30-15:55,Thursday-16:00-17:25",LHC-10-Capacity:72
Biotechnology,BT6670,Stem Cell Biology and Regenerative Medicine,2.00,Dr. Ashish Misra,Dr. Ashish Misra,1-4,B_JAN26-APR26,"Monday-10:00-10:55,Wednesday-09:00-09:55,Thursday-11:00-11:55",LHC-10-Capacity:72
Biotechnology,BT5010,Systems Biology,2.00,Dr. Abhishek Subramanian,Dr. Abhishek Subramanian,1-4,B_JAN26-APR26,"Monday-10:00-10:55,Wednesday-09:00-09:55,Thursday-11:00-11:55",LHC-09-Capacity:72
Chemical Engineering,CH5480,Advanced Colloids and Interfaces,1.00,Dr. Ranajit Mondal,"Dr. Ranajit Mondal, Dr. Mahesh Ganesan",5-6,G_JAN26-APR26,"Tuesday-12:00-12:55,Wednesday-12:00-12:55,Friday-12:00-12:55",A-Class Room 118-Capacity:84
Chemical Engineering,CH6580,Advanced Mineral Processing,2.00,Dr. Narasimha Mangadoddy,Dr. Narasimha Mangadoddy,1-4,E_JAN26-APR26,"Tuesday-10:00-10:55,Thursday-12:00-12:55,Friday-09:00-09:55",A-Class Room 119-Capacity:108
Chemical Engineering,CH5080,Advanced Transport Phenomena,3.00,Prof. Kirti Chandra Sahu,Prof. Kirti Chandra Sahu,1-6,R_JAN26-APR26,"Tuesday-14:30-15:55,Friday-16:00-17:25",A-Class Room 118-Capacity:84
